-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.304,-0.333,0.898,-0.75,0.23,0.68,5.592,4.181,-0.214,2.51,-3.32,-0.63
54,-0.299,-0.345,0.866,-0.76,0.23,0.68,8.575,5.829,-0.809,3.93,-4.98,0.18
107,-0.292,-0.33,0.878,-0.78,0.23,0.69,2.533,2.586,-1.122,3.31,-5.04,-0.72
161,-0.298,-0.304,0.881,-0.78,0.23,0.7,5.493,2.464,0.725,1.14,-1.52,-0.77
212,-0.284,-0.343,0.866,-0.77,0.24,0.69,8.041,2.693,-0.534,2.46,0.38,-0.17
261,-0.282,-0.34,0.873,-0.75,0.23,0.69,6.332,0.748,0.732,2.3,-0.5,0.53
313,-0.287,-0.339,0.86,-0.73,0.24,0.68,9.46,0.29,0.343,3.01,-3.51,0.33
362,-0.295,-0.362,0.868,-0.74,0.23,0.68,8.148,-2.708,0.496,2.96,-6.24,-0.68
413,-0.304,-0.339,0.842,-0.74,0.27,0.69,8.484,-1.404,-1.083,6.13,-7.95,0.41
467,-0.3,-0.375,0.823,-0.73,0.26,0.67,8.369,0.45,-1.778,10.5,-11.75,0.67
520,-0.262,-0.434,0.833,-0.76,0.23,0.61,8.858,0.45,-1.816,18.58,-19.45,9.77
573,-0.237,-0.604,0.881,-0.79,0.27,0.6,-1.74,6.981,-0.832,37.05,-40.75,23.27
625,-0.336,-0.536,0.945,-1.35,0.16,0.57,-3.708,17.166,8.842,75.21,-68.76,53.48
676,-0.24,-0.512,0.964,-2.0,1.59,-0.64,19.455,28.473,7.889,181.68,-84.38,197.55
731,-0.203,-0.6,1.085,-2.0,-1.77,-1.89,-27.458,-29.358,33.028,249.99,-165.35,232.5
789,-0.24,0.542,0.748,2.0,2.0,-0.2,-34.233,-26.726,56.427,160.39,-250.0,249.99
844,0.401,-0.71,1.193,-2.0,-2.0,2.0,-69.984,-16.457,96.451,198.49,249.99,-250.0
901,-1.021,-0.203,0.237,2.0,2.0,-0.6,139.458,43.594,16.991,-238.74,75.14,12.08
956,-0.215,-1.09,1.037,0.2,0.45,0.24,-44.609,-53.535,-5.157,51.12,-51.89,38.48
1011,-0.577,0.393,1.182,0.66,1.04,0.54,-22.942,-15.068,-0.359,-195.72,128.67,5.78
1066,-0.258,-0.38,0.944,1.03,1.07,0.63,76.66,35.072,-9.537,-178.25,211.43,-46.03
1121,-0.29,-0.426,0.906,0.84,0.67,0.92,4.257,4.158,-4.753,-191.8,245.35,-75.04
1177,-0.282,-0.159,0.763,0.27,0.54,0.91,-13.893,0.298,-13.863,-250.0,243.16,-43.91
1232,-0.321,-0.277,0.813,-0.6,0.55,0.61,23.468,-3.853,-9.109,-155.74,198.11,-55.39
1290,-0.355,-0.338,0.882,-1.22,0.23,0.23,38.269,-6.363,-10.223,-59.72,117.58,-54.9
1345,-0.371,-0.328,0.913,-1.48,0.43,0.2,32.516,-5.608,-18.311,-33.71,60.75,-30.62
1400,-0.317,-0.353,0.967,-1.36,0.45,0.26,29.083,-5.417,-24.62,-20.71,31.05,-35.04
1455,-0.258,-0.421,1.027,-1.06,0.43,0.35,8.087,1.167,-15.32,-5.27,13.5,-17.59
-1,0,0,0,0,0,0,0,0,0,0,0,0
